paper_id,publication_date,year_month,field,subfield,num_authors,institutions_distinct_count,countries_distinct_count,type,language,n_references,n_references_resolved,n_distinct_fields_cited,within_field_share,citation_hhi,other_field_share,surprise_kl,surprise_entropy
https://openalex.org/W4391509404,2024-02-02,2024-02,Mathematics,Geometry and Topology,5,5,1,article,en,20,16,3,0.8125,0.679688,0.0,0.45328,0.601927
https://openalex.org/W4391991706,2024-02-21,2024-02,Mathematics,Geometry and Topology,3,3,2,article,en,14,14,2,0.857143,0.755102,0.0,0.369144,0.410119
https://openalex.org/W4392112344,2024-02-23,2024-02,Mathematics,Mathematical Physics,1,1,1,article,en,27,19,4,0.789474,0.639889,0.0,0.390683,0.733544
https://openalex.org/W4391952766,2024-02-20,2024-02,Mathematics,Applied Mathematics,2,2,1,article,en,13,10,2,0.9,0.82,0.0,0.397576,0.325086
https://openalex.org/W4392154915,2024-02-26,2024-02,Mathematics,Geometry and Topology,2,2,2,article,en,5,3,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392782097,2024-02-21,2024-02,Mathematics,Geometry and Topology,2,2,1,article,en,5,4,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392353826,2024-02-01,2024-02,Mathematics,Applied Mathematics,1,1,1,article,en,7,6,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392132949,2024-02-12,2024-02,Mathematics,Applied Mathematics,2,2,1,article,en,9,8,2,0.875,0.78125,0.0,0.462023,0.376773
https://openalex.org/W4392179392,2024-02-26,2024-02,Mathematics,Applied Mathematics,2,2,1,article,en,19,17,4,0.647059,0.467128,0.176471,0.393247,1.006217
https://openalex.org/W4392162546,2024-02-26,2024-02,Mathematics,Algebra and Number Theory,3,3,2,article,en,29,21,4,0.666667,0.505669,0.0,0.568326,0.901954
https://openalex.org/W4391820403,2024-02-14,2024-02,Mathematics,Applied Mathematics,5,5,1,article,en,33,32,3,0.125,0.679688,0.0,1.692284,0.601927
https://openalex.org/W4391940672,2024-02-29,2024-02,Mathematics,Modeling and Simulation,2,2,3,article,en,27,24,3,0.791667,0.65625,0.0,0.347944,0.615993
https://openalex.org/W4391427573,2024-02-01,2024-02,Mathematics,Statistics and Probability,2,2,1,article,en,27,24,6,0.5,0.347222,0.041667,0.368437,1.310283
https://openalex.org/W4391814738,2024-02-14,2024-02,Mathematics,Mathematical Physics,2,2,2,article,en,31,29,3,0.758621,0.609988,0.0,0.308188,0.697077
https://openalex.org/W4391999636,2024-02-21,2024-02,Mathematics,Applied Mathematics,1,1,1,article,en,24,23,3,0.869565,0.765595,0.043478,0.342787,0.470239
https://openalex.org/W4391613185,2024-02-01,2024-02,Mathematics,Statistics and Probability,1,1,0,article,en,26,23,2,0.956522,0.916824,0.0,0.397883,0.178848
https://openalex.org/W4391598209,2024-02-07,2024-02,Mathematics,Statistics and Probability,4,4,2,article,en,32,32,7,0.71875,0.537109,0.125,0.224973,1.038815
https://openalex.org/W4392365179,2024-02-29,2024-02,Mathematics,Mathematical Physics,5,5,0,article,en,31,19,4,0.789474,0.639889,0.052632,0.288236,0.733544
https://openalex.org/W4392349270,2024-03-02,2024-03,Mathematics,Modeling and Simulation,4,4,3,article,en,19,19,3,0.842105,0.722992,0.0,0.364065,0.536667
https://openalex.org/W4393214561,2024-03-27,2024-03,Mathematics,Geometry and Topology,2,2,2,article,en,47,43,5,0.790698,0.638724,0.023256,0.335154,0.779481
https://openalex.org/W4392622450,2024-03-09,2024-03,Mathematics,Geometry and Topology,3,3,4,article,en,61,46,3,0.695652,0.564272,0.0,0.607733,0.69282
https://openalex.org/W4393142517,2024-03-25,2024-03,Mathematics,Geometry and Topology,2,2,2,article,en,21,17,3,0.588235,0.474048,0.0,0.672339,0.846368
https://openalex.org/W4392862393,2024-03-15,2024-03,Mathematics,Applied Mathematics,4,4,3,article,en,19,15,2,0.866667,0.768889,0.0,0.415927,0.392677
https://openalex.org/W4392466970,2024-03-05,2024-03,Mathematics,Statistics and Probability,4,4,1,article,en,45,45,5,0.533333,0.415309,0.0,1.360607,1.06428
https://openalex.org/W4392505550,2024-03-06,2024-03,Mathematics,Geometry and Topology,3,3,2,article,en,109,81,3,0.296296,0.549459,0.0,1.669326,0.714663
https://openalex.org/W4393192755,2024-03-26,2024-03,Mathematics,Algebra and Number Theory,3,3,1,article,en,17,17,3,0.705882,0.557093,0.058824,0.371468,0.752977
https://openalex.org/W4392371271,2024-03-03,2024-03,Mathematics,Applied Mathematics,1,1,1,article,en,64,60,2,0.966667,0.935556,0.0,0.422095,0.146148
https://openalex.org/W4393346314,2024-03-30,2024-03,Mathematics,Modeling and Simulation,7,7,1,article,en,35,33,4,0.545455,0.454545,0.030303,0.668342,0.909509
https://openalex.org/W4361234065,2024-03-28,2024-03,Mathematics,Applied Mathematics,2,2,1,article,en,43,39,4,0.358974,0.292571,0.102564,0.793064,1.292491
https://openalex.org/W4392518062,2024-03-06,2024-03,Mathematics,Geometry and Topology,5,5,1,article,en,28,28,6,0.142857,0.278061,0.0,2.299818,1.483706
https://openalex.org/W4393130911,2024-03-24,2024-03,Mathematics,Applied Mathematics,4,4,1,article,en,27,20,4,0.1,0.435,0.0,1.896317,1.033117
https://openalex.org/W4392448289,2024-03-05,2024-03,Mathematics,Geometry and Topology,2,2,3,article,en,17,16,3,0.875,0.773438,0.0,0.302306,0.463416
https://openalex.org/W4393353815,2024-03-31,2024-03,Mathematics,Statistics and Probability,3,3,2,article,en,39,37,8,0.405405,0.241782,0.054054,0.495141,1.688778
https://openalex.org/W4392843551,2024-03-01,2024-03,Mathematics,Geometry and Topology,2,2,1,article,en,20,19,4,0.789474,0.639889,0.0,0.251776,0.733544
https://openalex.org/W4393166794,2024-03-25,2024-03,Mathematics,Applied Mathematics,4,4,2,article,en,11,8,2,0.75,0.625,0.0,0.435281,0.562338
https://openalex.org/W4393166736,2024-03-01,2024-03,Mathematics,Applied Mathematics,1,1,1,article,en,11,11,3,0.636364,0.487603,0.0,0.587931,0.85997
https://openalex.org/W4392818341,2024-03-14,2024-03,Mathematics,Numerical Analysis,2,2,1,article,en,25,25,3,0.92,0.8496,0.0,0.453419,0.334224
https://openalex.org/W4395087145,2024-03-29,2024-03,Mathematics,Applied Mathematics,6,6,2,article,en,37,32,8,0.125,0.226562,0.0625,1.026598,1.766005
https://openalex.org/W4392796735,2024-03-08,2024-03,Mathematics,Applied Mathematics,2,2,1,article,en,17,15,4,0.733333,0.564444,0.0,0.274319,0.857177
https://openalex.org/W4392547728,2024-03-07,2024-03,Mathematics,Numerical Analysis,1,1,1,article,en,12,11,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392506189,2024-03-06,2024-03,Mathematics,Geometry and Topology,2,2,1,article,en,11,7,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W3010162491,2024-03-01,2024-03,Mathematics,Applied Mathematics,3,3,1,article,en,22,16,3,0.875,0.773438,0.0,0.321954,0.463416
https://openalex.org/W4393044135,2024-03-21,2024-03,Mathematics,Applied Mathematics,3,3,1,article,en,34,33,6,0.151515,0.294766,0.060606,1.880767,1.400913
https://openalex.org/W4392900243,2024-03-18,2024-03,Mathematics,Modeling and Simulation,2,2,2,article,en,31,30,5,0.666667,0.477778,0.033333,0.405879,1.063135
https://openalex.org/W4393227674,2024-03-27,2024-03,Mathematics,Applied Mathematics,2,2,2,article,en,18,16,4,0.75,0.585938,0.0,0.466789,0.822268
https://openalex.org/W4393247164,2024-03-01,2024-03,Mathematics,Geometry and Topology,2,2,0,article,en,31,27,3,0.925926,0.860082,0.0,0.410886,0.315399
https://openalex.org/W4393052353,2024-03-21,2024-03,Mathematics,Statistics and Probability,2,2,2,article,en,26,24,3,0.916667,0.84375,0.041667,0.398209,0.344601
https://openalex.org/W4392974261,2024-03-19,2024-03,Mathematics,Mathematical Physics,1,1,1,article,en,21,16,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392881338,2024-03-15,2024-03,Mathematics,Mathematical Physics,1,1,1,article,en,5,5,2,0.4,0.52,0.0,1.037899,0.673014
https://openalex.org/W4393269061,2024-03-22,2024-03,Mathematics,Numerical Analysis,2,2,1,article,en,29,25,6,0.76,0.5904,0.04,0.275876,0.925653
https://openalex.org/W3202087830,2024-03-20,2024-03,Mathematics,Numerical Analysis,3,3,1,article,en,36,30,6,0.433333,0.288889,0.0,0.552197,1.440503
https://openalex.org/W3192913318,2024-03-19,2024-03,Mathematics,Geometry and Topology,2,2,2,article,en,47,39,2,0.974359,0.950033,0.0,0.421129,0.11925
https://openalex.org/W4392470789,2024-03-05,2024-03,Mathematics,Geometry and Topology,4,4,1,article,en,5,5,2,0.8,0.68,0.0,0.468439,0.500405
https://openalex.org/W4392455060,2024-03-05,2024-03,Mathematics,Modeling and Simulation,5,5,3,article,en,65,60,7,0.3,0.322222,0.066667,1.577341,1.390736
https://openalex.org/W4394594800,2024-03-15,2024-03,Mathematics,Applied Mathematics,3,3,2,article,en,22,19,3,0.526316,0.457064,0.0,0.902043,0.857
https://openalex.org/W4393313010,2024-03-29,2024-03,Mathematics,Statistics and Probability,2,2,1,article,en,9,9,2,0.888889,0.802469,0.0,0.36573,0.348835
https://openalex.org/W4392766707,2024-03-08,2024-03,Mathematics,Applied Mathematics,3,3,1,article,en,33,28,5,0.642857,0.466837,0.035714,0.356508,1.040652
https://openalex.org/W4393233725,2024-03-27,2024-03,Mathematics,Statistics and Probability,1,1,1,article,en,19,19,5,0.578947,0.412742,0.263158,0.488665,1.13265
https://openalex.org/W4392699471,2024-03-12,2024-03,Mathematics,Discrete Mathematics and Combinatorics,2,2,2,article,en,33,29,3,0.862069,0.755054,0.0,0.328291,0.478756
https://openalex.org/W4392595162,2024-03-08,2024-03,Mathematics,Geometry and Topology,1,1,0,article,en,10,9,2,0.777778,0.654321,0.0,0.411299,0.529709
https://openalex.org/W4393132158,2024-03-24,2024-03,Mathematics,Modeling and Simulation,1,1,1,article,en,73,68,7,0.573529,0.381055,0.102941,0.259856,1.310354
https://openalex.org/W4393231272,2024-03-26,2024-03,Mathematics,Geometry and Topology,1,1,1,article,en,20,16,2,0.9375,0.882812,0.0,0.381702,0.233795
https://openalex.org/W4396816024,2024-03-07,2024-03,Mathematics,Modeling and Simulation,2,2,1,article,en,31,29,3,0.586207,0.488704,0.0,0.708866,0.796903
https://openalex.org/W4392757618,2024-03-08,2024-03,Mathematics,Applied Mathematics,2,2,1,article,en,17,16,3,0.6875,0.539062,0.0,0.370379,0.777465
https://openalex.org/W4393093739,2024-03-22,2024-03,Mathematics,Numerical Analysis,4,4,2,article,en,23,23,5,0.73913,0.568998,0.0,0.299079,0.898085
https://openalex.org/W4399374005,2024-03-27,2024-03,Mathematics,Statistics and Probability,2,2,2,article,en,10,10,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392378147,2024-03-03,2024-03,Mathematics,Statistics and Probability,3,3,1,article,en,17,15,4,0.4,0.288889,0.133333,0.862495,1.309528
https://openalex.org/W4392768299,2024-03-13,2024-03,Mathematics,Applied Mathematics,3,3,2,article,en,47,43,6,0.418605,0.319632,0.023256,0.684228,1.324358
https://openalex.org/W4399095481,2024-03-26,2024-03,Mathematics,Applied Mathematics,2,2,1,article,en,32,32,6,0.0,0.378906,0.09375,1.836816,1.267919
https://openalex.org/W4392370648,2024-03-01,2024-03,Mathematics,Statistics and Probability,2,2,1,article,en,10,10,2,0.0,0.58,0.0,2.14546,0.610867
https://openalex.org/W4393318896,2024-03-29,2024-03,Mathematics,Applied Mathematics,1,1,1,article,en,20,20,3,0.9,0.815,0.0,0.315802,0.3944
https://openalex.org/W4393150298,2024-03-25,2024-03,Mathematics,Algebra and Number Theory,2,2,3,article,en,39,29,3,0.896552,0.80975,0.0,0.325721,0.398443
https://openalex.org/W4392928878,2024-03-18,2024-03,Mathematics,Modeling and Simulation,4,4,1,article,en,39,38,6,0.631579,0.439058,0.105263,0.317561,1.16508
https://openalex.org/W4396620678,2024-03-27,2024-03,Mathematics,Numerical Analysis,2,2,1,article,en,21,20,4,0.75,0.585,0.0,0.394976,0.826068
https://openalex.org/W4394723847,2024-03-31,2024-03,Mathematics,Applied Mathematics,3,3,1,article,en,6,6,3,0.166667,0.388889,0.0,2.444872,1.011407
https://openalex.org/W4392741770,2024-03-13,2024-03,Mathematics,Discrete Mathematics and Combinatorics,1,1,1,article,en,22,22,2,0.954545,0.913223,0.0,0.395848,0.18491
https://openalex.org/W4362598652,2024-03-19,2024-03,Mathematics,Statistics and Probability,2,2,1,article,en,32,25,4,0.48,0.3408,0.08,0.45257,1.204009
https://openalex.org/W4392614979,2024-03-01,2024-03,Mathematics,Applied Mathematics,3,3,2,article,en,25,24,3,0.875,0.774306,0.0,0.317002,0.456337
https://openalex.org/W4393327658,2024-03-22,2024-03,Mathematics,Modeling and Simulation,12,12,1,article,en,31,31,3,0.612903,0.450572,0.0,0.400769,0.935749
https://openalex.org/W4392796022,2024-03-14,2024-03,Mathematics,Applied Mathematics,3,3,1,article,en,18,18,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392694301,2024-03-12,2024-03,Mathematics,Numerical Analysis,3,3,1,article,en,29,28,3,0.642857,0.487245,0.0,0.555224,0.869925
https://openalex.org/W4393164961,2024-03-25,2024-03,Mathematics,Mathematical Physics,2,2,1,article,en,52,42,4,0.857143,0.74263,0.0,0.280549,0.554605
https://openalex.org/W4393078724,2024-03-22,2024-03,Mathematics,Modeling and Simulation,3,3,1,article,en,48,43,4,0.837209,0.712277,0.0,0.268347,0.59985
https://openalex.org/W4393057866,2024-03-21,2024-03,Mathematics,Numerical Analysis,5,5,1,article,en,53,52,4,0.076923,0.472633,0.0,1.669919,1.003868
https://openalex.org/W4393227792,2024-03-27,2024-03,Mathematics,Modeling and Simulation,4,4,2,article,en,30,29,3,0.827586,0.705113,0.0,0.367407,0.545972
https://openalex.org/W4393046046,2024-03-21,2024-03,Mathematics,Applied Mathematics,1,1,1,article,en,57,49,3,0.938776,0.883382,0.0,0.351062,0.269297
https://openalex.org/W4392974529,2024-03-20,2024-03,Mathematics,Geometry and Topology,1,1,1,article,en,14,14,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392755911,2024-03-04,2024-03,Mathematics,Numerical Analysis,4,4,1,article,en,35,35,4,0.657143,0.482449,0.0,0.346345,0.971926
https://openalex.org/W4393218605,2024-03-27,2024-03,Mathematics,Statistics and Probability,3,3,2,article,en,38,30,8,0.3,0.213333,0.233333,0.778937,1.724079
https://openalex.org/W4392661625,2024-03-11,2024-03,Mathematics,Mathematical Physics,3,3,1,article,en,40,40,7,0.3,0.33375,0.025,0.778125,1.343621
https://openalex.org/W4393235185,2024-03-27,2024-03,Mathematics,Applied Mathematics,3,3,1,article,en,30,26,3,0.769231,0.630178,0.0,0.368435,0.644182
https://openalex.org/W4392864791,2024-03-15,2024-03,Mathematics,Applied Mathematics,2,2,1,article,en,60,51,3,0.941176,0.887735,0.0,0.373508,0.261163
https://openalex.org/W4392346146,2024-03-02,2024-03,Mathematics,Applied Mathematics,2,2,1,article,en,30,28,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4392555184,2024-03-07,2024-03,Mathematics,Geometry and Topology,3,3,2,article,en,24,17,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4393407004,2024-03-13,2024-03,Mathematics,Computational Mathematics,3,3,1,article,en,31,24,5,0.625,0.444444,0.0,0.526387,1.092463
https://openalex.org/W4392863217,2024-03-15,2024-03,Mathematics,Mathematical Physics,2,2,2,article,en,19,15,6,0.533333,0.342222,0.066667,0.265364,1.379294
https://openalex.org/W4392878456,2024-03-16,2024-03,Mathematics,Statistics and Probability,3,3,1,article,en,49,41,7,0.341463,0.290898,0.02439,1.064006,1.415938
https://openalex.org/W4392950115,2024-03-14,2024-03,Mathematics,Statistics and Probability,5,5,1,article,en,10,9,3,0.777778,0.62963,0.0,0.489373,0.683742
https://openalex.org/W4393341847,2024-03-30,2024-03,Mathematics,Statistics and Probability,5,5,1,article,en,38,38,3,0.684211,0.540166,0.263158,0.547084,0.76594
https://openalex.org/W2911592956,2024-03-18,2024-03,Mathematics,Mathematical Physics,2,2,1,article,en,40,34,6,0.852941,0.731834,0.029412,0.317143,0.654257
https://openalex.org/W4392862326,2024-03-15,2024-03,Mathematics,Modeling and Simulation,2,2,1,article,en,32,32,8,0.21875,0.296875,0.03125,1.311014,1.519197
https://openalex.org/W4392893916,2024-03-17,2024-03,Mathematics,Modeling and Simulation,1,1,1,article,en,28,27,8,0.148148,0.185185,0.296296,0.957596,1.851405
https://openalex.org/W4399665782,2024-03-14,2024-03,Mathematics,Applied Mathematics,2,2,2,article,en,42,37,3,0.27027,0.383492,0.0,1.136072,1.026982
https://openalex.org/W4394789767,2024-03-01,2024-03,Mathematics,Geometry and Topology,3,3,0,article,en,7,7,2,0.571429,0.510204,0.0,0.835331,0.682911
https://openalex.org/W4392801489,2024-03-14,2024-03,Mathematics,Mathematical Physics,2,2,2,article,en,35,33,3,0.757576,0.603306,0.0,0.304601,0.721897
https://openalex.org/W4392646855,2024-03-11,2024-03,Mathematics,Numerical Analysis,3,3,1,article,en,85,84,5,0.333333,0.495181,0.0,1.235396,0.857573
https://openalex.org/W4412948408,2024-03-31,2024-03,Mathematics,Applied Mathematics,1,1,1,article,en,17,17,7,0.117647,0.238754,0.058824,1.799584,1.645919
https://openalex.org/W4394580457,2024-04-08,2024-04,Mathematics,Mathematical Physics,1,1,1,article,en,9,9,4,0.555556,0.382716,0.0,0.430099,1.149062
https://openalex.org/W4394999689,2024-04-22,2024-04,Mathematics,Modeling and Simulation,3,3,1,article,en,42,42,3,0.857143,0.744898,0.0,0.344811,0.50914
https://openalex.org/W3038089953,2024-04-12,2024-04,Mathematics,Mathematical Physics,2,2,2,article,en,14,9,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4395665308,2024-04-26,2024-04,Mathematics,Applied Mathematics,1,1,0,article,en,35,29,3,0.793103,0.659929,0.0,0.330185,0.603038
https://openalex.org/W4395668779,2024-04-26,2024-04,Mathematics,Geometry and Topology,2,2,0,article,en,15,14,2,0.857143,0.755102,0.0,0.369144,0.410119
https://openalex.org/W4393933778,2024-04-04,2024-04,Mathematics,Geometry and Topology,2,2,1,article,en,14,12,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4393930971,2024-04-04,2024-04,Mathematics,Mathematical Physics,1,1,1,article,en,22,20,3,0.85,0.735,0.0,0.506334,0.518189
https://openalex.org/W4394785592,2024-04-13,2024-04,Mathematics,Modeling and Simulation,3,3,1,article,en,27,25,3,0.84,0.7184,0.0,0.292874,0.550576
https://openalex.org/W4393488582,2024-04-01,2024-04,Mathematics,Mathematical Physics,4,4,1,article,en,17,17,3,0.411765,0.404844,0.0,0.795086,0.971851
https://openalex.org/W4394891110,2024-04-17,2024-04,Mathematics,Discrete Mathematics and Combinatorics,2,2,1,article,en,15,13,3,0.846154,0.727811,0.076923,0.313969,0.535964
https://openalex.org/W4396655642,2024-04-30,2024-04,Mathematics,Mathematical Physics,1,1,1,article,en,7,6,2,0.666667,0.555556,0.0,0.530934,0.636517
https://openalex.org/W4393927330,2024-04-01,2024-04,Mathematics,Applied Mathematics,3,3,1,article,en,36,35,4,0.885714,0.789388,0.0,0.350244,0.474211
https://openalex.org/W4395045075,2024-04-01,2024-04,Mathematics,Applied Mathematics,3,3,1,article,en,26,25,4,0.6,0.4656,0.0,0.687235,0.928627
https://openalex.org/W4399080431,2024-04-01,2024-04,Mathematics,Modeling and Simulation,3,3,1,article,en,35,35,5,0.742857,0.573878,0.0,0.273468,0.88245
https://openalex.org/W4394784557,2024-04-13,2024-04,Mathematics,Applied Mathematics,3,3,2,article,en,32,29,3,0.551724,0.476813,0.0,0.604952,0.809357
https://openalex.org/W4393865448,2024-04-03,2024-04,Mathematics,Modeling and Simulation,4,4,1,article,en,24,20,3,0.55,0.435,0.0,1.008406,0.926509
https://openalex.org/W4394018173,2024-04-06,2024-04,Mathematics,Modeling and Simulation,2,2,1,article,en,41,37,3,0.702703,0.55588,0.0,0.470183,0.74952
https://openalex.org/W4394907741,2024-04-18,2024-04,Mathematics,Modeling and Simulation,2,2,1,article,en,38,32,5,0.6875,0.501953,0.0,0.239701,1.021043
https://openalex.org/W4396495572,2024-04-30,2024-04,Mathematics,Geometry and Topology,2,2,1,article,en,51,43,6,0.790698,0.637642,0.0,0.342792,0.81172
https://openalex.org/W4393972507,2024-04-05,2024-04,Mathematics,Geometry and Topology,2,2,2,article,en,34,29,2,0.965517,0.933413,0.0,0.456985,0.149998
https://openalex.org/W4395685166,2024-04-26,2024-04,Mathematics,Applied Mathematics,4,4,1,article,en,6,6,3,0.166667,0.5,0.0,1.830477,0.867566
https://openalex.org/W4394601686,2024-04-09,2024-04,Mathematics,Numerical Analysis,3,3,1,article,en,9,8,2,0.875,0.78125,0.0,0.451098,0.376773
https://openalex.org/W4393971535,2024-04-05,2024-04,Mathematics,Statistics and Probability,2,2,1,article,en,16,16,2,0.9375,0.882812,0.0625,0.420925,0.233795
https://openalex.org/W4393941060,2024-04-04,2024-04,Mathematics,Modeling and Simulation,8,8,1,article,en,38,38,8,0.210526,0.191136,0.026316,1.109248,1.821478
https://openalex.org/W4396229133,2024-04-29,2024-04,Mathematics,Discrete Mathematics and Combinatorics,4,4,0,article,en,38,33,2,0.969697,0.94123,0.0,0.51269,0.135797
https://openalex.org/W4396225680,2024-04-26,2024-04,Mathematics,Geometry and Topology,1,1,1,article,en,49,38,2,0.973684,0.948753,0.0,0.420058,0.121695
https://openalex.org/W4394916314,2024-04-18,2024-04,Mathematics,Modeling and Simulation,26,26,3,article,en,20,20,6,0.05,0.455,0.15,1.835609,1.163725
https://openalex.org/W4398767477,2024-04-30,2024-04,Mathematics,Applied Mathematics,3,3,1,article,en,15,15,2,0.6,0.52,0.0,0.937262,0.673014
https://openalex.org/W4395677738,2024-04-26,2024-04,Mathematics,Statistics and Probability,4,4,2,article,en,35,28,4,0.857143,0.742347,0.0,0.399631,0.55865
https://openalex.org/W4395659447,2024-04-26,2024-04,Mathematics,Algebra and Number Theory,1,1,1,article,en,23,18,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4395005097,2024-04-12,2024-04,Mathematics,Mathematical Physics,3,3,1,article,en,12,9,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4396518450,2024-04-28,2024-04,Mathematics,Algebra and Number Theory,2,2,2,article,en,14,14,3,0.714286,0.561224,0.0,0.33758,0.758939
https://openalex.org/W4408096317,2024-04-07,2024-04,Mathematics,Applied Mathematics,4,4,0,article,en,16,14,2,0.928571,0.867347,0.0,0.376371,0.257322
https://openalex.org/W4393442266,2024-04-01,2024-04,Mathematics,Statistics and Probability,3,3,1,article,en,41,40,10,0.525,0.3075,0.05,0.442322,1.674618
https://openalex.org/W4394012782,2024-04-06,2024-04,Mathematics,Statistics and Probability,9,9,1,article,en,88,83,7,0.048193,0.280883,0.0,2.651813,1.439686
https://openalex.org/W4393944547,2024-04-04,2024-04,Mathematics,Applied Mathematics,3,3,1,article,en,10,9,2,0.777778,0.654321,0.0,0.411299,0.529709
https://openalex.org/W4395050913,2024-04-23,2024-04,Mathematics,Applied Mathematics,2,2,1,article,en,18,16,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4394963129,2024-04-19,2024-04,Mathematics,Modeling and Simulation,4,4,1,article,en,19,19,3,0.842105,0.722992,0.0,0.344821,0.536667
https://openalex.org/W4395044527,2024-04-22,2024-04,Mathematics,Applied Mathematics,2,2,1,article,en,50,47,5,0.787234,0.638751,0.0,0.263576,0.749282
https://openalex.org/W4394580451,2024-04-08,2024-04,Mathematics,Mathematical Physics,3,3,1,article,en,15,11,4,0.636364,0.454545,0.0,0.497918,1.033564
https://openalex.org/W4394891786,2024-04-16,2024-04,Mathematics,Modeling and Simulation,4,4,1,article,en,7,6,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4394822408,2024-04-15,2024-04,Mathematics,Modeling and Simulation,2,2,1,article,en,25,24,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4394589637,2024-04-08,2024-04,Mathematics,Discrete Mathematics and Combinatorics,3,3,1,article,en,9,5,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4394575235,2024-04-05,2024-04,Mathematics,Applied Mathematics,1,1,1,article,en,15,15,2,0.933333,0.875556,0.0,0.576349,0.244933
https://openalex.org/W4394688374,2024-04-10,2024-04,Mathematics,Geometry and Topology,2,2,1,article,en,18,11,3,0.818182,0.68595,0.0,0.527533,0.600169
https://openalex.org/W4393943512,2024-04-04,2024-04,Mathematics,Modeling and Simulation,2,2,1,article,en,53,49,5,0.795918,0.650979,0.0,0.496082,0.728236
https://openalex.org/W3164601338,2024-04-02,2024-04,Mathematics,Mathematical Physics,1,1,2,article,en,64,55,5,0.818182,0.678678,0.054545,0.347159,0.713021
https://openalex.org/W4395071022,2024-04-24,2024-04,Mathematics,Statistics and Probability,1,1,1,article,en,15,14,4,0.785714,0.632653,0.071429,0.349458,0.754999
https://openalex.org/W4395674621,2024-04-26,2024-04,Mathematics,Modeling and Simulation,14,14,2,article,en,81,69,6,0.362319,0.407267,0.028986,0.963815,1.110239
https://openalex.org/W4394758868,2024-04-12,2024-04,Mathematics,Geometry and Topology,4,4,1,article,en,17,16,4,0.8125,0.671875,0.0,0.389489,0.68857
https://openalex.org/W4394566270,2024-04-08,2024-04,Mathematics,Mathematical Physics,3,3,2,article,en,40,38,5,0.868421,0.759003,0.0,0.293284,0.564666
https://openalex.org/W4395663995,2024-04-26,2024-04,Mathematics,Applied Mathematics,1,1,1,article,en,30,28,3,0.892857,0.803571,0.0,0.359407,0.4087
https://openalex.org/W4393410105,2024-04-02,2024-04,Mathematics,Mathematical Physics,1,1,1,article,en,21,20,4,0.65,0.49,0.05,0.324918,0.926158
https://openalex.org/W4393899149,2024-04-01,2024-04,Mathematics,Applied Mathematics,2,2,1,article,en,19,19,2,0.578947,0.512465,0.0,0.819537,0.680632
https://openalex.org/W4395662838,2024-04-26,2024-04,Mathematics,Numerical Analysis,5,5,1,article,en,34,27,3,0.111111,0.506173,0.0,1.532226,0.848688
https://openalex.org/W4394713959,2024-04-11,2024-04,Mathematics,Modeling and Simulation,5,5,1,article,en,4,4,2,0.5,0.5,0.0,0.996778,0.69315
https://openalex.org/W4396569892,2024-04-30,2024-04,Mathematics,Statistics and Probability,3,3,2,article,en,63,47,5,0.574468,0.397918,0.06383,0.328845,1.177985
https://openalex.org/W4394932493,2024-04-18,2024-04,Mathematics,Mathematical Physics,3,3,2,article,en,35,33,4,0.757576,0.597796,0.0,0.265019,0.790058
https://openalex.org/W4396760840,2024-04-01,2024-04,Mathematics,Statistics and Probability,3,3,2,article,en,72,59,8,0.779661,0.616202,0.050847,0.260054,0.933781
https://openalex.org/W4395702743,2024-04-24,2024-04,Mathematics,Geometry and Topology,1,1,1,article,en,24,20,2,0.9,0.82,0.0,0.366835,0.325086
https://openalex.org/W4394934307,2024-04-18,2024-04,Mathematics,Statistics and Probability,2,2,1,article,en,32,28,1,1.0,1.0,0.0,0.488119,3e-06
https://openalex.org/W4394997782,2024-04-22,2024-04,Mathematics,Applied Mathematics,7,7,2,article,en,47,37,4,0.351351,0.379109,0.0,1.073008,1.086103
https://openalex.org/W4395659453,2024-04-26,2024-04,Mathematics,Algebra and Number Theory,2,2,1,article,en,37,29,5,0.793103,0.643282,0.0,0.469605,0.766877
https://openalex.org/W4394725061,2024-04-11,2024-04,Mathematics,Modeling and Simulation,2,2,1,article,en,11,11,4,0.636364,0.454545,0.0,0.588316,1.033564
