paper_id,publication_date,year_month,field,subfield,num_authors,institutions_distinct_count,countries_distinct_count,type,language,n_references,n_references_resolved,n_distinct_fields_cited,within_field_share,citation_hhi,other_field_share,surprise_kl,surprise_entropy,propensity_ratio,propensity_binary,post_4o,treatment,field_time,log_surprise
https://openalex.org/W4399054725,2024-05-20,2024-05,Computer Science,Artificial Intelligence,5,5,0,article,en,10,10,5,0.6,0.4,0.4,0.544819,1.227533,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.6072998141011262
https://openalex.org/W4396733083,2024-05-08,2024-05,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,64,48,4,0.833333,0.707465,0.166667,0.213108,0.600608,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.545951507076281
https://openalex.org/W4396792384,2024-05-10,2024-05,Computer Science,Signal Processing,6,6,2,article,en,25,25,11,0.48,0.2608,0.52,0.632569,1.859768,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.45796439256738974
https://openalex.org/W4402187409,2024-05-05,2024-05,Computer Science,Artificial Intelligence,7,7,2,article,en,3,3,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.8914834917074338
https://openalex.org/W4396592806,2024-05-02,2024-05,Computer Science,Artificial Intelligence,4,4,1,article,en,33,27,4,0.777778,0.62963,0.222222,0.248704,0.722502,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.3914878238312447
https://openalex.org/W4396832914,2024-05-11,2024-05,Computer Science,Human-Computer Interaction,5,5,2,article,en,56,54,4,0.925926,0.859396,0.074074,0.328628,0.341073,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.1128258240776794
https://openalex.org/W4396735998,2024-05-08,2024-05,Computer Science,Artificial Intelligence,6,6,1,article,en,32,31,2,0.967742,0.937565,0.032258,0.378325,0.142511,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.9719990211825134
https://openalex.org/W4407638746,2024-05-23,2024-05,Computer Science,Information Systems,5,5,1,article,en,8,8,4,0.0,0.3125,1.0,2.298119,1.255486,0.4103,0.028,0,0.0,Computer Science_2024-05,0.8320913973843315
https://openalex.org/W4396954590,2024-05-16,2024-05,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,9,8,4,0.625,0.4375,0.375,0.509679,1.073547,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.6739722011739042
https://openalex.org/W4396881335,2024-05-13,2024-05,Computer Science,Computer Science Applications,1,1,0,article,en,25,23,5,0.434783,0.330813,0.565217,0.749264,1.267793,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.2886625529657423
https://openalex.org/W4396952008,2024-05-16,2024-05,Computer Science,Artificial Intelligence,3,3,3,article,en,40,32,4,0.46875,0.376953,0.53125,1.09581,1.091215,0.4103,0.028,0,0.0,Computer Science_2024-05,0.09149472839995658
https://openalex.org/W4399850033,2024-05-24,2024-05,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,8,8,2,0.875,0.78125,0.125,0.46669,0.376775,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.7620879105491455
https://openalex.org/W4402632421,2024-05-14,2024-05,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,15,13,3,0.307692,0.47929,0.692308,1.037277,0.858745,0.4103,0.028,0,0.0,Computer Science_2024-05,0.03659997432299191
https://openalex.org/W4402629027,2024-05-14,2024-05,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,32,28,2,0.821429,0.706633,0.178571,0.294628,0.469225,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.2220383412376041
https://openalex.org/W4399161805,2024-05-28,2024-05,Computer Science,Information Systems,4,4,1,article,en,9,9,3,0.111111,0.432099,0.888889,2.255239,0.936893,0.4103,0.028,0,0.0,Computer Science_2024-05,0.8132563974465652
https://openalex.org/W4399239289,2024-05-31,2024-05,Computer Science,Artificial Intelligence,6,6,1,article,en,23,21,5,0.47619,0.351474,0.52381,0.78846,1.233406,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.23767233480418193
https://openalex.org/W4400235446,2024-05-19,2024-05,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,21,19,4,0.210526,0.368421,0.789474,2.186778,1.148853,0.4103,0.028,0,0.0,Computer Science_2024-05,0.7824296849196141
https://openalex.org/W4398782250,2024-05-16,2024-05,Computer Science,Computer Networks and Communications,5,5,1,article,en,23,22,4,0.590909,0.454545,0.409091,0.39017,0.956241,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.9411701744161551
https://openalex.org/W4396758731,2024-05-08,2024-05,Computer Science,Artificial Intelligence,3,3,1,article,en,20,19,2,0.947368,0.900277,0.052632,0.401682,0.206197,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.9120920586518305
https://openalex.org/W4397008661,2024-05-17,2024-05,Computer Science,Computer Networks and Communications,3,3,1,article,en,28,26,2,0.769231,0.64497,0.230769,0.327063,0.540209,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.1175994085808467
https://openalex.org/W4400283116,2024-05-16,2024-05,Computer Science,Information Systems,1,1,1,article,en,6,6,4,0.0,0.333333,1.0,2.087185,1.242457,0.4103,0.028,0,0.0,Computer Science_2024-05,0.7358167472671001
https://openalex.org/W4401568308,2024-05-28,2024-05,Computer Science,Artificial Intelligence,5,5,2,article,en,3,3,1,0.0,1.0,1.0,3.833582,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-05,1.3437998750149827
https://openalex.org/W4399120610,2024-05-29,2024-05,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,68,49,7,0.571429,0.388588,0.428571,0.425925,1.268975,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.8534896567220964
https://openalex.org/W4400909966,2024-05-13,2024-05,Computer Science,Computer Networks and Communications,6,6,2,article,en,43,35,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.8914834917074338
https://openalex.org/W4396730510,2024-05-07,2024-05,Computer Science,Artificial Intelligence,2,2,2,article,en,145,140,15,0.307143,0.180918,0.692857,0.580856,2.046862,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.5432506797911463
https://openalex.org/W4399996858,2024-05-20,2024-05,Computer Science,Computer Networks and Communications,5,5,1,article,en,8,8,3,0.0,0.59375,1.0,2.670019,0.735626,0.4103,0.028,0,0.0,Computer Science_2024-05,0.9820859630208076
https://openalex.org/W4396792021,2024-05-10,2024-05,Computer Science,Information Systems,2,2,2,article,en,57,56,8,0.589286,0.390944,0.410714,0.55744,1.320792,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.5843986108446225
https://openalex.org/W4399199823,2024-05-31,2024-05,Computer Science,Human-Computer Interaction,5,5,5,article,en,4,4,2,0.75,0.625,0.25,0.663609,0.56234,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.41006065146052184
https://openalex.org/W4398250170,2024-05-23,2024-05,Computer Science,Artificial Intelligence,6,6,2,article,en,275,194,9,0.917526,0.842863,0.082474,0.214527,0.449129,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.5393150130026285
https://openalex.org/W4398205782,2024-05-22,2024-05,Computer Science,Signal Processing,5,5,1,article,en,23,20,4,0.2,0.535,0.8,1.363244,0.871137,0.4103,0.028,0,0.0,Computer Science_2024-05,0.30986788711145774
https://openalex.org/W4399133322,2024-05-28,2024-05,Computer Science,Artificial Intelligence,4,4,2,article,en,43,43,6,0.046512,0.600865,0.953488,2.269453,0.904472,0.4103,0.028,0,0.0,Computer Science_2024-05,0.8195392739272988
https://openalex.org/W4398221516,2024-05-22,2024-05,Computer Science,Computer Vision and Pattern Recognition,7,7,0,article,en,82,70,3,0.5,0.486122,0.5,1.343194,0.758022,0.4103,0.028,0,0.0,Computer Science_2024-05,0.29505110432042403
https://openalex.org/W4401413967,2024-05-13,2024-05,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,59,42,2,0.952381,0.909297,0.047619,0.31295,0.191449,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.161708650217906
https://openalex.org/W4401431307,2024-05-01,2024-05,Computer Science,Computational Theory and Mathematics,5,5,0,article,en,26,24,4,0.541667,0.413194,0.458333,0.547477,1.037801,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.6024330007472272
https://openalex.org/W4396831906,2024-05-11,2024-05,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,20,20,5,0.8,0.65,0.2,0.351297,0.777665,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.0461204128663282
https://openalex.org/W4398144316,2024-05-20,2024-05,Computer Science,Artificial Intelligence,4,4,1,article,en,44,43,2,0.976744,0.95457,0.023256,0.34567,0.110458,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.0622678233372909
https://openalex.org/W4400579594,2024-05-03,2024-05,Computer Science,Signal Processing,2,2,1,article,en,33,31,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.8914834917074338
https://openalex.org/W4396641355,2024-05-04,2024-05,Computer Science,Computer Networks and Communications,5,5,1,article,en,28,28,2,0.321429,0.563776,0.678571,1.126551,0.627946,0.4103,0.028,0,0.0,Computer Science_2024-05,0.11916164049944693
https://openalex.org/W4396545914,2024-05-01,2024-05,Computer Science,Information Systems,1,1,1,article,en,52,45,8,0.111111,0.261235,0.888889,1.388078,1.64385,0.4103,0.028,0,0.0,Computer Science_2024-05,0.3279207768914473
https://openalex.org/W4400727417,2024-05-25,2024-05,Computer Science,Artificial Intelligence,4,4,2,article,en,13,13,3,0.846154,0.727811,0.153846,0.289842,0.535965,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.2384158819106539
https://openalex.org/W4400910601,2024-05-09,2024-05,Computer Science,Computational Theory and Mathematics,6,6,3,article,en,31,31,6,0.516129,0.327784,0.483871,0.935532,1.385637,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.06663885863627489
https://openalex.org/W4401453699,2024-05-14,2024-05,Computer Science,Computer Networks and Communications,5,5,1,article,en,11,10,3,0.8,0.66,0.2,0.49916,0.639036,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.694826589978836
https://openalex.org/W4401110575,2024-05-03,2024-05,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,10,9,2,0.888889,0.802469,0.111111,0.281358,0.348837,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.2681238449882082
https://openalex.org/W4399137755,2024-05-28,2024-05,Computer Science,Computer Vision and Pattern Recognition,1,1,1,article,en,14,13,3,0.307692,0.47929,0.692308,1.947644,0.858745,0.4103,0.028,0,0.0,Computer Science_2024-05,0.6666209504199276
https://openalex.org/W4401416365,2024-05-13,2024-05,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,14,9,4,0.444444,0.333333,0.555556,0.658479,1.214894,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.4178211303177484
https://openalex.org/W4398194309,2024-05-22,2024-05,Computer Science,Computer Vision and Pattern Recognition,4,4,2,article,en,53,45,4,0.911111,0.833086,0.088889,0.258855,0.392383,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.3514833564553095
https://openalex.org/W4400909554,2024-05-13,2024-05,Computer Science,Artificial Intelligence,5,5,1,article,en,89,74,3,0.959459,0.921476,0.040541,0.342945,0.195467,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.070182278612626
https://openalex.org/W4398782987,2024-05-24,2024-05,Computer Science,Computer Networks and Communications,6,6,1,article,en,25,23,3,0.913043,0.837429,0.086957,0.291229,0.355717,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.2336419459879837
https://openalex.org/W4400234065,2024-05-03,2024-05,Computer Science,Artificial Intelligence,5,5,1,article,en,15,14,4,0.5,0.357143,0.5,1.146395,1.171001,0.4103,0.028,0,0.0,Computer Science_2024-05,0.13662310834220676
https://openalex.org/W4396699021,2024-05-06,2024-05,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,123,114,4,0.95614,0.915051,0.04386,0.324195,0.221705,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.1264070078196
https://openalex.org/W4396712553,2024-05-07,2024-05,Computer Science,Computer Networks and Communications,7,7,6,article,en,38,37,5,0.162162,0.601169,0.837838,1.426227,0.798698,0.4103,0.028,0,0.0,Computer Science_2024-05,0.35503319700944885
https://openalex.org/W4396911935,2024-05-14,2024-05,Computer Science,Information Systems,4,4,1,article,en,30,29,5,0.551724,0.407848,0.448276,0.532167,1.107895,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.6307960500178097
https://openalex.org/W4396976067,2024-05-16,2024-05,Computer Science,Information Systems,3,3,1,article,en,65,63,9,0.380952,0.246662,0.619048,1.078102,1.63078,0.4103,0.028,0,0.0,Computer Science_2024-05,0.07520301523228479
https://openalex.org/W4396919244,2024-05-15,2024-05,Computer Science,Information Systems,3,3,2,article,en,21,15,4,0.666667,0.493333,0.333333,0.310177,0.953275,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.1706089527405974
https://openalex.org/W4396616050,2024-05-03,2024-05,Computer Science,Computer Science Applications,2,2,1,article,en,48,45,7,0.422222,0.281975,0.577778,0.744745,1.514408,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.29471205833301106
https://openalex.org/W4402593379,2024-05-17,2024-05,Computer Science,Computer Networks and Communications,5,5,1,article,en,18,18,2,0.833333,0.722222,0.166667,0.2897,0.450566,0.4103,0.028,0,0.0,Computer Science_2024-05,-1.238905922366052
https://openalex.org/W4400911179,2024-05-09,2024-05,Computer Science,Information Systems,6,6,3,article,en,34,33,7,0.363636,0.269054,0.636364,0.961971,1.525701,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.03876993476912523
https://openalex.org/W4399039919,2024-05-27,2024-05,Computer Science,Artificial Intelligence,7,7,0,article,en,75,67,4,0.597015,0.460459,0.402985,0.410271,0.92802,0.4103,0.028,0,0.0,Computer Science_2024-05,-0.890934924611847
https://openalex.org/W4402352392,2024-06-30,2024-06,Computer Science,Artificial Intelligence,4,4,1,article,en,45,35,3,0.942857,0.890612,0.057143,0.368321,0.258645,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.9987977234025454
https://openalex.org/W4399354776,2024-06-05,2024-06,Computer Science,Computer Networks and Communications,5,5,1,article,en,28,24,2,0.958333,0.920139,0.041667,0.319395,0.17321,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1413235667611725
https://openalex.org/W4399391435,2024-06-06,2024-06,Computer Science,Hardware and Architecture,6,6,1,article,en,58,58,5,0.224138,0.24019,0.775862,2.637985,1.476087,0.4103,0.028,0,0.0,Computer Science_2024-06,0.9700157472302444
https://openalex.org/W4401119900,2024-06-01,2024-06,Computer Science,Human-Computer Interaction,6,6,0,article,en,3,3,2,0.0,0.555556,1.0,2.474565,0.636519,0.4103,0.028,0,0.0,Computer Science_2024-06,0.9060650271090714
https://openalex.org/W4401597556,2024-06-21,2024-06,Computer Science,Information Systems,4,4,1,article,en,12,11,3,0.818182,0.68595,0.181818,0.389984,0.60017,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.9416470021365705
https://openalex.org/W4402834148,2024-06-24,2024-06,Computer Science,Artificial Intelligence,5,5,1,article,en,14,13,2,0.923077,0.857988,0.076923,0.291264,0.271194,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.233521773282494
https://openalex.org/W4399996805,2024-06-03,2024-06,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,12,11,3,0.818182,0.68595,0.181818,0.473112,0.60017,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.7484210183881671
https://openalex.org/W4399801678,2024-06-04,2024-06,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,13,13,2,0.769231,0.64497,0.230769,0.327063,0.540209,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1175994085808467
https://openalex.org/W4399971467,2024-06-24,2024-06,Computer Science,Artificial Intelligence,3,3,2,article,en,30,30,4,0.033333,0.611111,0.966667,2.395945,0.766274,0.4103,0.028,0,0.0,Computer Science_2024-06,0.873778142436624
https://openalex.org/W4399899568,2024-06-21,2024-06,Computer Science,Computer Vision and Pattern Recognition,6,6,2,article,en,16,15,3,0.133333,0.573333,0.866667,1.554709,0.764759,0.4103,0.028,0,0.0,Computer Science_2024-06,0.44128903306196055
https://openalex.org/W4402834401,2024-06-24,2024-06,Computer Science,Computer Networks and Communications,4,4,1,article,en,10,10,2,0.6,0.52,0.4,0.529551,0.673016,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.6357239129079754
https://openalex.org/W4399493100,2024-06-10,2024-06,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,14,14,2,0.642857,0.540816,0.357143,0.980982,0.651761,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.019200148822788574
https://openalex.org/W4399809934,2024-06-19,2024-06,Computer Science,Artificial Intelligence,4,4,1,article,en,28,27,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4400946228,2024-06-07,2024-06,Computer Science,Computer Networks and Communications,6,6,1,article,en,20,20,3,0.55,0.465,0.45,0.528626,0.845118,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.6374721997963103
https://openalex.org/W4404133762,2024-06-23,2024-06,Computer Science,Signal Processing,7,7,2,article,en,16,13,2,0.692308,0.573964,0.307692,0.402432,0.617246,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.9102266556067896
https://openalex.org/W4400297779,2024-06-01,2024-06,Computer Science,Artificial Intelligence,6,6,3,article,en,6,6,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4399846307,2024-06-20,2024-06,Computer Science,Computer Networks and Communications,8,8,1,article,en,18,18,2,0.888889,0.802469,0.111111,0.281358,0.348837,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.2681238449882082
https://openalex.org/W4399361016,2024-06-05,2024-06,Computer Science,Artificial Intelligence,2,2,1,article,en,53,36,2,0.972222,0.945988,0.027778,0.338152,0.126935,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.0842568231980878
https://openalex.org/W4402156196,2024-06-09,2024-06,Computer Science,Artificial Intelligence,4,4,1,article,en,22,16,2,0.9375,0.882812,0.0625,0.340156,0.233796,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.0783480032465607
https://openalex.org/W4402897059,2024-06-19,2024-06,Computer Science,Computer Networks and Communications,8,8,1,article,en,26,23,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4401248310,2024-06-27,2024-06,Computer Science,Computer Networks and Communications,4,4,2,article,en,13,13,2,0.076923,0.857988,0.923077,1.967739,0.271194,0.4103,0.028,0,0.0,Computer Science_2024-06,0.6768856760811238
https://openalex.org/W4400811161,2024-06-18,2024-06,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,16,16,3,0.8125,0.679688,0.1875,0.387044,0.601928,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.9492143136424749
https://openalex.org/W4401360560,2024-06-26,2024-06,Computer Science,Artificial Intelligence,5,5,3,article,en,25,24,2,0.958333,0.920139,0.041667,0.372824,0.17321,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.9866461383332912
https://openalex.org/W4401722982,2024-06-24,2024-06,Computer Science,Human-Computer Interaction,4,4,1,article,en,16,15,3,0.8,0.662222,0.2,0.221341,0.62771,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.5080462623139075
https://openalex.org/W4400001782,2024-06-25,2024-06,Computer Science,Information Systems,3,3,1,article,en,13,12,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4402716137,2024-06-16,2024-06,Computer Science,Computer Vision and Pattern Recognition,4,4,0,article,en,72,53,4,0.943396,0.891064,0.056604,0.311269,0.279708,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1670945762395017
https://openalex.org/W4399678523,2024-06-14,2024-06,Computer Science,Information Systems,3,3,1,article,en,42,33,6,0.363636,0.401286,0.636364,0.74152,1.133375,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.2990517968341767
https://openalex.org/W4404030119,2024-06-24,2024-06,Computer Science,Computer Vision and Pattern Recognition,6,6,1,article,en,17,14,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4400644498,2024-06-02,2024-06,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,74,44,4,0.340909,0.493802,0.659091,0.985879,0.838549,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.014220635639972007
https://openalex.org/W4399855289,2024-06-20,2024-06,Computer Science,Information Systems,6,6,1,article,en,39,39,3,0.948718,0.901381,0.051282,0.328374,0.237823,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1135990309764332
https://openalex.org/W4401416764,2024-06-30,2024-06,Computer Science,Computer Vision and Pattern Recognition,5,5,2,article,en,33,26,3,0.846154,0.730769,0.153846,0.248344,0.515841,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.3929363705084348
https://openalex.org/W4399303303,2024-06-03,2024-06,Computer Science,Signal Processing,8,8,1,article,en,85,32,3,0.90625,0.826172,0.09375,0.311498,0.370807,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1663591510326554
https://openalex.org/W4402727029,2024-06-16,2024-06,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,41,35,2,0.942857,0.892245,0.057143,0.304231,0.219037,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1899647107380926
https://openalex.org/W4402753932,2024-06-16,2024-06,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,124,74,7,0.891892,0.797663,0.108108,0.212343,0.529882,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.549547677861036
https://openalex.org/W4399986215,2024-06-01,2024-06,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,16,16,2,0.9375,0.882812,0.0625,0.300086,0.233796,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.2036828463678082
https://openalex.org/W4402351315,2024-06-30,2024-06,Computer Science,Artificial Intelligence,2,2,1,article,en,36,27,2,0.962963,0.928669,0.037037,0.378079,0.158415,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.9726494655435394
https://openalex.org/W4399486711,2024-06-10,2024-06,Computer Science,Artificial Intelligence,5,5,2,article,en,10,10,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4399828064,2024-06-01,2024-06,Computer Science,Computer Networks and Communications,6,6,1,article,en,30,29,2,0.862069,0.762188,0.137931,0.282138,0.401194,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.2653554216817515
https://openalex.org/W4400072632,2024-06-01,2024-06,Computer Science,Computational Theory and Mathematics,1,1,1,article,en,24,23,5,0.608696,0.429112,0.391304,0.577311,1.118964,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.5493724307117445
https://openalex.org/W4399802018,2024-06-19,2024-06,Computer Science,Information Systems,2,2,0,article,en,13,13,6,0.153846,0.242604,0.846154,1.71299,1.585774,0.4103,0.028,0,0.0,Computer Science_2024-06,0.5382409653877255
https://openalex.org/W4399325244,2024-06-04,2024-06,Computer Science,Computer Vision and Pattern Recognition,2,2,2,article,en,87,85,5,0.294118,0.492042,0.705882,1.805692,0.906665,0.4103,0.028,0,0.0,Computer Science_2024-06,0.5909444516192358
https://openalex.org/W4399761080,2024-06-18,2024-06,Computer Science,Artificial Intelligence,3,3,1,article,en,61,41,6,0.829268,0.695419,0.170732,0.377704,0.708891,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.9736418113317555
https://openalex.org/W4399275039,2024-06-01,2024-06,Computer Science,Signal Processing,1,1,1,article,en,18,18,4,0.833333,0.703704,0.166667,0.351747,0.633667,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.0448402688602354
https://openalex.org/W4399973996,2024-06-24,2024-06,Computer Science,Information Systems,5,5,1,article,en,9,9,4,0.111111,0.333333,0.888889,3.393456,1.214894,0.4103,0.028,0,0.0,Computer Science_2024-06,1.2218491657980588
https://openalex.org/W4399327691,2024-06-04,2024-06,Computer Science,Computer Networks and Communications,3,3,1,article,en,34,29,5,0.034483,0.414982,0.965517,2.05343,1.057038,0.4103,0.028,0,0.0,Computer Science_2024-06,0.7195120526812081
https://openalex.org/W4400033078,2024-06-26,2024-06,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,54,47,2,0.957447,0.918515,0.042553,0.318382,0.17598,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1445002183971096
https://openalex.org/W4404031458,2024-06-24,2024-06,Computer Science,Artificial Intelligence,6,6,0,article,en,18,17,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4399916390,2024-06-22,2024-06,Computer Science,Information Systems,3,3,1,article,en,143,129,9,0.581395,0.392825,0.418605,0.44815,1.279804,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.802625049785518
https://openalex.org/W4399889523,2024-06-21,2024-06,Computer Science,Artificial Intelligence,4,4,2,article,en,35,33,2,0.969697,0.94123,0.030303,0.35372,0.135799,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.0392468121837217
https://openalex.org/W4399850493,2024-06-20,2024-06,Computer Science,Artificial Intelligence,4,4,4,article,en,32,30,2,0.566667,0.508889,0.433333,0.584374,0.684236,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.5372123789391856
https://openalex.org/W4399920548,2024-06-21,2024-06,Computer Science,Artificial Intelligence,3,3,0,article,en,10,7,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4399903779,2024-06-21,2024-06,Computer Science,Artificial Intelligence,5,5,3,article,en,62,41,3,0.926829,0.861987,0.073171,0.291851,0.308343,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.2315084545204569
https://openalex.org/W4402715886,2024-06-16,2024-06,Computer Science,Computer Graphics and Computer-Aided Design,7,7,2,article,en,91,58,8,0.862069,0.746136,0.137931,0.230365,0.664111,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.4680859304942873
https://openalex.org/W4402304097,2024-06-21,2024-06,Computer Science,Computer Networks and Communications,4,4,1,article,en,18,18,2,0.777778,0.654321,0.222222,0.320627,0.529711,0.4103,0.028,0,0.0,Computer Science_2024-06,-1.1374737063757308
https://openalex.org/W4400166999,2024-06-30,2024-06,Computer Science,Computer Networks and Communications,2,2,1,article,en,7,6,1,1.0,1.0,0.0,0.410046,5e-06,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.8914834917074338
https://openalex.org/W4404030871,2024-06-24,2024-06,Computer Science,Information Systems,6,6,1,article,en,20,15,6,0.4,0.262222,0.6,0.648441,1.529252,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.433182716388063
https://openalex.org/W4399418821,2024-06-07,2024-06,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,33,29,7,0.103448,0.296076,0.896552,2.752674,1.482403,0.4103,0.028,0,0.0,Computer Science_2024-06,1.0125731661586077
https://openalex.org/W4399801305,2024-06-19,2024-06,Computer Science,Artificial Intelligence,6,6,3,article,en,50,47,4,0.446809,0.461295,0.553191,0.716308,0.866997,0.4103,0.028,0,0.0,Computer Science_2024-06,-0.3336436408727466
